"","LONG","LAT"
"1",22.0898040739611,-4.96560671510775
"2",18.7002306480343,-7.3486596103741
"3",22.8623821267658,-5.74571212676572
"4",28.0570667430165,-11.0256111688912
"5",23.3819320780577,-8.36631328030737
"6",27.0560323033448,3.07247874064415
"7",18.7592874417484,-5.49481902767415
"8",21.3324421290673,1.9716369795132
"9",30.5632138571121,1.56062913080104
"10",26.5288493178809,3.4678859374128
"11",19.5627901331417,-5.51141196790149
"12",27.5892830306336,-6.03989686681158
"13",16.4135137300023,-4.392185268882
"14",26.7811268418475,-8.08745746339252
"15",22.6665450720374,-8.61699140389163
"16",28.9800793766826,-8.26256571406203
"17",17.7868215380521,-6.29194118713296
"18",16.9924442086778,-3.76101509619525
"19",21.0043117818552,-5.52087405180801
"20",30.4521681339432,2.52983723748805
"21",29.115453812416,-1.11857243274446
"22",27.0253781821142,3.03339806095533
"23",28.9110438170875,-6.24769015226411
"24",19.8484857617771,4.16404572338243
"25",24.6205133435499,0.64326597717853
"26",28.0331836599482,-4.02605942402184
"27",26.3783490028761,-3.06516121601412
"28",17.0569532501357,-3.75583800120282
"29",23.5081249945244,-4.97543921501932
"30",27.2064748109836,-9.29021827966331
"31",24.6968037674908,-8.43748715347061
"32",26.0915326512335,-2.71845997208044
"33",21.385219526685,1.40966553915941
"34",26.2544490675665,1.89901646484586
"35",27.7784741146247,1.71169584974193
"36",25.9320486315326,-3.06388036572572
"37",21.1227938868054,4.25449672629199
"38",26.6457710409165,0.853204369276004
"39",25.5934572536581,-5.34365234710345
"40",24.1494847136879,-7.76545291405478
"41",19.2828881226666,0.841253146021513
"42",17.7821544981572,-3.12030402464419
"43",27.6947168615605,-5.5625985556666
"44",23.9765054774701,-10.4739277907507
"45",28.3773777390838,-2.69613751732754
"46",16.8678453817818,-3.05250436299396
"47",27.1405493648581,-4.33457134683858
"48",22.4341665139449,0.531011660714854
"49",23.5748364824294,-3.40075654804989
"50",28.3143663262559,-8.682879528117
"51",28.2587905943527,3.23065460962519
"52",19.2458451918584,0.500039338890742
"53",25.1089261103857,-4.20314883642072
"54",19.7131669199447,-4.96696188306094
"55",22.2555046255787,-0.248395191853367
"56",25.3403086269812,2.12381843483275
"57",19.2764679652793,0.615746065030267
"58",23.4412271364168,-6.18502195094922
"59",26.2824110963947,3.05451793710789
"60",12.4634608835439,-5.77859587981159
"61",21.4185162145935,-4.72596245686917
"62",24.7872962617987,2.68749698797405
